url,source_discovery,current_http_status,current_title,current_canonical,current_robots,in_current_sitemap,exists_in_current_site,google_status,legacy_pattern,topic,closest_current_url,recommended_action,confidence,notes
https://courtiark.fr/fr/logiciel-courtier-sante-cagnes-sur-mer,fichier statique du depot,200,Logiciel pour courtier santé à Cagnes-sur-Mer — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-cagnes-sur-mer,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,page heritee non indexable,,NOINDEX,haute,conservee accessible mais hors index : decision editoriale
https://courtiark.fr/fr/logiciel-courtier-sante-cahors,fichier statique du depot,200,Logiciel pour courtier santé à Cahors — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-cahors,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-calais,fichier statique du depot,200,Logiciel pour courtier santé à Calais — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-calais,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-cambrai,fichier statique du depot,200,Logiciel pour courtier santé à Cambrai — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-cambrai,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-cannes,fichier statique du depot,200,Logiciel pour courtier santé à Cannes — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-cannes,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-carcassonne,fichier statique du depot,200,Logiciel pour courtier santé à Carcassonne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-carcassonne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-carpentras,fichier statique du depot,200,Logiciel pour courtier santé à Carpentras — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-carpentras,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-cergy,fichier statique du depot,200,Logiciel pour courtier santé à Cergy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-cergy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-chalon-sur-saone,fichier statique du depot,200,Logiciel pour courtier santé à Chalon-sur-Saône — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-chalon-sur-saone,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-chambery,fichier statique du depot,200,Logiciel pour courtier santé à Chambéry — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-chambery,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-charenton,fichier statique du depot,200,Logiciel pour courtier santé à Charenton — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-charenton,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-charleville-mezieres,fichier statique du depot,200,Logiciel pour courtier santé à Charleville-Mézières — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-charleville-mezieres,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-chartres,fichier statique du depot,200,Logiciel pour courtier santé à Chartres — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-chartres,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-chateauroux,fichier statique du depot,200,Logiciel pour courtier santé à Châteauroux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-chateauroux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-chelles,fichier statique du depot,200,Logiciel pour courtier santé à Chelles — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-chelles,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-cherbourg,fichier statique du depot,200,Logiciel pour courtier santé à Cherbourg — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-cherbourg,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-cholet,fichier statique du depot,200,Logiciel pour courtier santé à Cholet — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-cholet,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-clermont-ferrand,fichier statique du depot,200,Logiciel pour courtier santé à Clermont-Ferrand — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-clermont-ferrand,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-clichy,fichier statique du depot,200,Logiciel pour courtier santé à Clichy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-clichy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-colmar,fichier statique du depot,200,Logiciel pour courtier santé à Colmar — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-colmar,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-compiegne,fichier statique du depot,200,Logiciel pour courtier santé à Compiègne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-compiegne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-courbevoie,fichier statique du depot,200,Logiciel pour courtier santé à Courbevoie — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-courbevoie,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-creteil,fichier statique du depot,200,Logiciel pour courtier santé à Créteil — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-creteil,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-dax,fichier statique du depot,200,Logiciel pour courtier santé à Dax — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-dax,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,page heritee non indexable,,NOINDEX,haute,conservee accessible mais hors index : decision editoriale
https://courtiark.fr/fr/logiciel-courtier-sante-dijon,fichier statique du depot,200,Logiciel pour courtier santé à Dijon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-dijon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-dole,fichier statique du depot,200,Logiciel pour courtier santé à Dole — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-dole,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-douai,fichier statique du depot,200,Logiciel pour courtier santé à Douai — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-douai,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-draguignan,fichier statique du depot,200,Logiciel pour courtier santé à Draguignan — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-draguignan,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-drancy,fichier statique du depot,200,Logiciel pour courtier santé à Drancy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-drancy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-dreux,fichier statique du depot,200,Logiciel pour courtier santé à Dreux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-dreux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-dunkerque,fichier statique du depot,200,Logiciel pour courtier santé à Dunkerque — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-dunkerque,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-epinal,fichier statique du depot,200,Logiciel pour courtier santé à Épinal — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-epinal,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-evreux,fichier statique du depot,200,Logiciel pour courtier santé à Évreux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-evreux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-evry,fichier statique du depot,200,Logiciel pour courtier santé à Évry — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-evry,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-fontainebleau,fichier statique du depot,200,Logiciel pour courtier santé à Fontainebleau — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-fontainebleau,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-forbach,fichier statique du depot,200,Logiciel pour courtier santé à Forbach — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-forbach,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-frejus,fichier statique du depot,200,Logiciel pour courtier santé à Fréjus — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-frejus,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-gap,fichier statique du depot,200,Logiciel pour courtier santé à Gap — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-gap,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,page heritee non indexable,,NOINDEX,haute,conservee accessible mais hors index : decision editoriale
https://courtiark.fr/fr/logiciel-courtier-sante-grasse,fichier statique du depot,200,Logiciel pour courtier santé à Grasse — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-grasse,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-grenoble,fichier statique du depot,200,Logiciel pour courtier santé à Grenoble — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-grenoble,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-haguenau,fichier statique du depot,200,Logiciel pour courtier santé à Haguenau — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-haguenau,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-hyeres,fichier statique du depot,200,Logiciel pour courtier santé à Hyères — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-hyeres,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-issy-les-moulineaux,fichier statique du depot,200,Logiciel pour courtier santé à Issy-les-Moulineaux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-issy-les-moulineaux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-istres,fichier statique du depot,200,Logiciel pour courtier santé à Istres — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-istres,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-ivry-sur-seine,fichier statique du depot,200,Logiciel pour courtier santé à Ivry-sur-Seine — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-ivry-sur-seine,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-la-defense,fichier statique du depot,200,Logiciel pour courtier santé à La Défense — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-la-defense,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-la-roche-sur-yon,fichier statique du depot,200,Logiciel pour courtier santé à La Roche-sur-Yon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-la-roche-sur-yon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,page heritee non indexable,,NOINDEX,haute,conservee accessible mais hors index : decision editoriale
https://courtiark.fr/fr/logiciel-courtier-sante-la-rochelle,fichier statique du depot,200,Logiciel pour courtier santé à La Rochelle — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-la-rochelle,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-lannion,fichier statique du depot,200,Logiciel pour courtier santé à Lannion — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-lannion,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-laon,fichier statique du depot,200,Logiciel pour courtier santé à Laon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-laon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-laval,fichier statique du depot,200,Logiciel pour courtier santé à Laval — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-laval,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-le-havre,fichier statique du depot,200,Logiciel pour courtier santé à Le Havre — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-le-havre,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-le-mans,fichier statique du depot,200,Logiciel pour courtier santé à Le Mans — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-le-mans,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-lens,fichier statique du depot,200,Logiciel pour courtier santé à Lens — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-lens,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-levallois-perret,fichier statique du depot,200,Logiciel pour courtier santé à Levallois-Perret — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-levallois-perret,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-libourne,fichier statique du depot,200,Logiciel pour courtier santé à Libourne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-libourne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-lille,fichier statique du depot,200,Logiciel pour courtier santé à Lille — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-lille,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-limoges,fichier statique du depot,200,Logiciel pour courtier santé à Limoges — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-limoges,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-lisieux,fichier statique du depot,200,Logiciel pour courtier santé à Lisieux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-lisieux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-lorient,fichier statique du depot,200,Logiciel pour courtier santé à Lorient — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-lorient,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-lyon,fichier statique du depot,200,Logiciel pour courtier santé à Lyon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-lyon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-macon,fichier statique du depot,200,Logiciel pour courtier santé à Mâcon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-macon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-maisons-alfort,fichier statique du depot,200,Logiciel pour courtier santé à Maisons-Alfort — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-maisons-alfort,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-manosque,fichier statique du depot,200,Logiciel pour courtier santé à Manosque — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-manosque,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-mantes-la-jolie,fichier statique du depot,200,Logiciel pour courtier santé à Mantes-la-Jolie — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-mantes-la-jolie,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-marseille,fichier statique du depot,200,Logiciel pour courtier santé à Marseille — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-marseille,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-martigues,fichier statique du depot,200,Logiciel pour courtier santé à Martigues — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-martigues,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-massy,fichier statique du depot,200,Logiciel pour courtier santé à Massy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-massy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-meaux,fichier statique du depot,200,Logiciel pour courtier santé à Meaux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-meaux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-sante-melun,fichier statique du depot,200,Logiciel pour courtier santé à Melun — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-sante-melun,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
